area_name,simple_area_name,cpi_fips,qcew_fips,sae_fips,oi_id,date,spend_acf
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-20,-26.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-21,-26
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-22,-24.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-23,-25.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-24,-24.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-25,-24.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-26,-23.200000000000003
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-27,-22.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-02-28,-22.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-01,-22.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-02,-20.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-03,-21.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-04,-23
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-05,-24.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-06,-26.700000000000003
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-07,-28.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-08,-29.099999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-09,-30
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-10,-29.599999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-11,-28.000000000000004
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-12,-27.500000000000004
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-13,-25.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-14,-24.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-15,-23.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-16,-22.900000000000002
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-17,-22.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-18,-22.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-19,-22.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-20,-22.900000000000002
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-21,-23.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-22,-24.099999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-23,-23.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-24,-24.099999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-25,-25.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-26,-27.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-27,-26.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-28,-27
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-29,-25.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-30,-25.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-03-31,-23.200000000000003
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-01,-20.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-02,-19.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-03,-17.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-04,-16.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-05,-16.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-06,-15.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-07,-16.900000000000002
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-08,-17
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-09,-18
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-10,-17.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-11,-16
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-12,-15.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-13,-16
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-14,-15.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-15,-15.299999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-16,-15.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-17,-15.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-18,-17.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-19,-18.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-20,-17.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-21,-17.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-22,-17.599999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-23,-17.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-24,-17.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-25,-15.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-26,-13.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-27,-14.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-28,-15.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-29,-15.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-04-30,-14.399999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-01,-14.099999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-02,-14.099999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-03,-15.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-04,-15.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-05,-16.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-06,-15.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-07,-17.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-08,-17.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-09,-16.900000000000002
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-10,-16.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-11,-15.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-12,-16.900000000000002
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-13,-16.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-14,-14.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-15,-12.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-16,-13
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-17,-13.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-18,-13.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-19,-13.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-20,-12.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-21,-12.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-22,-14.099999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-23,-14.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-24,-13.900000000000002
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-25,-13.200000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-26,-13.100000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-27,-13.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-28,-13.200000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-29,-12.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-30,-11.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-05-31,-9.07
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-01,-9.34
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-02,-9.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-03,-8.64
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-04,-9.44
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-05,-11.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-06,-11.899999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-07,-13.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-08,-14.899999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-09,-15.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-10,-15.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-11,-14.299999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-12,-14.899999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-13,-15.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-14,-14.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-15,-14.399999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-16,-15.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-17,-14.899999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-18,-14.799999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-19,-13.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-20,-12.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-21,-12.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-22,-11.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-23,-9.71
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-24,-8.68
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-25,-7.82
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-26,-6.79
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-27,-6.710000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-28,-6.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-29,-7.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-06-30,-8.55
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-01,-10
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-02,-12
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-03,-15.299999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-04,-16.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-05,-15.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-06,-10.299999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-07,-9.01
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-08,-8.74
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-09,-7.1499999999999995
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-10,-9.22
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-11,-8.61
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-12,-8.61
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-13,-9.120000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-14,-10.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-15,-9.53
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-16,-9.62
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-17,-7.630000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-18,-7.449999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-19,-7.000000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-20,-6.29
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-21,-5.45
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-22,-6.39
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-23,-7.359999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-24,-8.88
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-25,-9.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-26,-10.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-27,-12.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-28,-12.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-29,-11.200000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-30,-8.790000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-07-31,-7.4399999999999995
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-01,-6.87
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-02,-6.69
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-03,-6.38
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-04,-7.359999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-05,-7.76
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-06,-8.32
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-07,-10
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-08,-10.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-09,-10.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-10,-10.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-11,-10.100000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-12,-10.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-13,-11.799999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-14,-9.969999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-15,-10
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-16,-10
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-17,-10.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-18,-11.700000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-19,-10.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-20,-10.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-21,-11.200000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-22,-10.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-23,-10.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-24,-11.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-25,-10.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-26,-12.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-27,-12.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-28,-10.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-29,-11.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-30,-11.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-08-31,-11.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-01,-10.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-02,-12
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-03,-13.200000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-04,-12.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-05,-11.600000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-06,-9.33
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-07,-9.370000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-08,-8.870000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-09,-8.37
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-10,-6.859999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-11,-7.93
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-12,-9.33
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-13,-9.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-14,-11.200000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-15,-12.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-16,-12.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-17,-11.700000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-18,-13
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-19,-12.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-20,-12.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-21,-13.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-22,-12.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-23,-11.799999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-24,-12
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-25,-12
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-26,-12.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-27,-12.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-28,-12.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-29,-13.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-09-30,-13.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-01,-13.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-02,-12.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-03,-12.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-04,-12.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-05,-12.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-06,-11.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-07,-11.700000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-08,-12.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-09,-12.1
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-10,-10.8
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-11,-12.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-12,-11.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-13,-11.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-14,-11.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-15,-9.09
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-16,-9.67
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-17,-9.02
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-18,-8.459999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-19,-7.33
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-20,-6.859999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-21,-6.9
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-22,-8.42
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-23,-8.66
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-24,-9.36
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-25,-8.64
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-26,-9.31
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-27,-8.41
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-28,-6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-29,-4.74
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-30,-4.16
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-10-31,-2.27
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-01,-2.58
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-02,-1.94
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-03,-2.71
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-04,-3.91
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-05,-9.55
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-06,-9.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-07,-12.5
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-08,-12.4
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-09,-12.6
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-10,-13.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-11,-14.2
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-12,-8.43
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-13,-8.97
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-14,-6.819999999999999
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-15,-7.4399999999999995
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-16,-7.380000000000001
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-17,-6.54
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-18,-7.06
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-19,-6.21
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-20,-5.08
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-21,-5.83
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-22,-4.3
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-23,-5.33
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-24,-5.08
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-25,-1.66
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-26,-2.2399999999999998
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-27,-3.8600000000000003
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-28,-4.07
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-29,-4.75
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-11-30,-5.67
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-01,-9.17
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-02,-8.07
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-03,-7.26
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-04,-8.38
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-05,-9.67
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-06,-8.44
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-07,-10.7
"San Diego-Carlsbad, CA",San Diego,S49E,C4174,0641740,6,2021-12-08,-7.430000000000001
